TRADEDATE,CLOSE,NAME
2018-10-08,171.81,GAZP
2018-10-09,172.11,GAZP
2018-10-10,166.2,GAZP
2018-10-11,161.92,GAZP
2018-10-12,167.0,GAZP
2018-10-15,164.0,GAZP
2018-10-16,165.99,GAZP
2018-10-17,164.56,GAZP
2018-10-18,160.18,GAZP
2018-10-19,161.32,GAZP
2018-10-22,155.7,GAZP
2018-10-23,153.61,GAZP
2018-10-24,154.7,GAZP
2018-10-25,155.65,GAZP
2018-10-26,152.5,GAZP
2018-10-29,152.52,GAZP
2018-10-30,151.3,GAZP
2018-10-31,155.47,GAZP
2018-11-01,153.5,GAZP
2018-11-02,153.71,GAZP
2018-11-06,156.0,GAZP
2018-11-07,157.85,GAZP
2018-11-08,157.51,GAZP
2018-11-09,153.19,GAZP
2018-11-12,150.89,GAZP
2018-11-13,148.83,GAZP
2018-11-14,151.85,GAZP
2018-11-15,154.14,GAZP
2018-11-16,153.16,GAZP
2018-11-19,154.1,GAZP
2018-11-20,151.51,GAZP
2018-11-21,152.4,GAZP
2018-11-22,153.91,GAZP
2018-11-23,151.79,GAZP
2018-11-26,149.53,GAZP
2018-11-27,153.8,GAZP
2018-11-28,165.58,GAZP
2018-11-29,164.99,GAZP
2018-11-30,161.29,GAZP
2018-12-03,165.4,GAZP
2018-12-04,164.2,GAZP
2018-12-05,164.57,GAZP
2018-12-06,160.62,GAZP
2018-12-07,163.0,GAZP
2018-12-10,161.0,GAZP
2018-12-11,158.6,GAZP
2018-12-12,155.79,GAZP
2018-12-13,156.49,GAZP
2018-12-14,155.4,GAZP
2018-12-17,153.53,GAZP
2018-12-18,151.89,GAZP
2018-12-19,152.98,GAZP
2018-12-20,152.27,GAZP
2018-12-21,151.12,GAZP
2018-12-24,149.73,GAZP
2018-12-25,147.01,GAZP
2018-12-26,148.41,GAZP
2018-12-27,150.68,GAZP
2018-12-28,153.0,GAZP
2018-12-29,153.5,GAZP
2019-01-03,156.28,GAZP
2019-01-04,159.15,GAZP
2019-01-08,158.26,GAZP
2019-01-09,160.24,GAZP
2019-01-10,160.2,GAZP
2019-01-11,161.0,GAZP
2019-01-14,160.48,GAZP
2019-01-15,158.15,GAZP
2019-01-16,156.9,GAZP
2019-01-17,157.1,GAZP
2019-01-18,159.2,GAZP
2019-01-21,158.3,GAZP
2019-01-22,158.5,GAZP
2019-01-23,159.9,GAZP
2019-01-24,160.9,GAZP
2019-01-25,162.82,GAZP
2019-01-28,160.56,GAZP
2019-01-29,162.95,GAZP
2019-01-30,165.4,GAZP
2019-01-31,162.82,GAZP
2019-02-01,163.33,GAZP
2019-02-04,163.2,GAZP
2019-02-05,164.25,GAZP
2019-02-06,163.21,GAZP
2019-02-07,160.39,GAZP
2019-02-08,159.8,GAZP
2019-02-11,161.29,GAZP
2019-02-12,163.68,GAZP
2019-02-13,159.27,GAZP
2019-02-14,155.15,GAZP
2019-02-15,159.04,GAZP
2019-02-18,156.43,GAZP
2019-02-19,154.03,GAZP
2019-02-20,154.43,GAZP
2019-02-21,153.5,GAZP
2019-02-22,154.64,GAZP
2019-02-25,154.6,GAZP
2019-02-26,155.36,GAZP
2019-02-27,156.4,GAZP
2019-02-28,158.99,GAZP
2019-03-01,156.71,GAZP
2019-03-04,154.4,GAZP
2019-03-05,153.2,GAZP
2019-03-06,154.2,GAZP
2019-03-07,151.9,GAZP
2019-03-11,151.6,GAZP
2019-03-12,151.64,GAZP
2019-03-13,153.3,GAZP
2019-03-14,152.68,GAZP
2019-03-15,154.56,GAZP
2019-03-18,155.84,GAZP
2019-03-19,155.5,GAZP
2019-03-20,156.09,GAZP
2019-03-21,155.33,GAZP
2019-03-22,152.29,GAZP
2019-03-25,152.29,GAZP
2019-03-26,151.12,GAZP
2019-03-27,149.49,GAZP
2019-03-28,149.98,GAZP
2019-03-29,149.61,GAZP
2019-04-01,154.53,GAZP
2019-04-02,155.0,GAZP
2019-04-03,156.99,GAZP
2019-04-04,158.89,GAZP
2019-04-05,158.6,GAZP
2019-04-08,160.5,GAZP
2019-04-09,162.7,GAZP
2019-04-10,162.88,GAZP
2019-04-11,158.04,GAZP
2019-04-12,159.12,GAZP
2019-04-15,158.33,GAZP
2019-04-16,162.24,GAZP
2019-04-17,164.0,GAZP
2019-04-18,161.79,GAZP
2019-04-19,162.57,GAZP
2019-04-22,163.5,GAZP
2019-04-23,162.42,GAZP
2019-04-24,160.57,GAZP
2019-04-25,159.31,GAZP
2019-04-26,161.0,GAZP
2019-04-29,163.93,GAZP
2019-04-30,163.95,GAZP
2019-05-02,165.71,GAZP
2019-05-03,166.31,GAZP
2019-05-06,165.45,GAZP
2019-05-07,164.21,GAZP
2019-05-08,163.57,GAZP
2019-05-10,163.61,GAZP
2019-05-13,163.0,GAZP
2019-05-14,189.67,GAZP
2019-05-15,195.61,GAZP
2019-05-16,202.7,GAZP
2019-05-17,198.89,GAZP
2019-05-20,200.8,GAZP
2019-05-21,207.8,GAZP
2019-05-22,208.1,GAZP
2019-05-23,208.86,GAZP
2019-05-24,204.5,GAZP
2019-05-27,206.2,GAZP
2019-05-28,203.13,GAZP
2019-05-29,207.14,GAZP
2019-05-30,213.1,GAZP
2019-05-31,215.1,GAZP
2019-06-03,235.51,GAZP
2019-06-04,230.16,GAZP
2019-06-05,230.01,GAZP
2019-06-06,231.45,GAZP
2019-06-07,230.5,GAZP
2019-06-10,232.1,GAZP
2019-06-11,234.86,GAZP
2019-06-13,234.44,GAZP
2019-06-14,231.51,GAZP
2019-06-17,229.81,GAZP
2019-06-18,232.13,GAZP
2019-06-19,232.46,GAZP
2019-06-20,232.52,GAZP
2019-06-21,229.09,GAZP
2019-06-24,232.38,GAZP
2019-06-25,232.09,GAZP
2019-06-26,233.1,GAZP
2019-06-27,232.6,GAZP
2019-06-28,232.83,GAZP
2019-07-01,245.5,GAZP
2019-07-02,246.65,GAZP
2019-07-03,251.6,GAZP
2019-07-04,255.35,GAZP
2019-07-05,250.89,GAZP
2019-07-08,248.51,GAZP
2019-07-09,250.17,GAZP
2019-07-10,250.21,GAZP
2019-07-11,247.2,GAZP
2019-07-12,245.5,GAZP
2019-07-15,240.3,GAZP
2019-07-16,238.01,GAZP
2019-07-17,220.19,GAZP
2019-07-18,218.3,GAZP
2019-07-19,216.0,GAZP
2019-07-22,217.12,GAZP
2019-07-23,217.39,GAZP
2019-07-24,212.0,GAZP
2019-07-25,219.0,GAZP
2019-07-26,234.23,GAZP
2019-07-29,236.73,GAZP
2019-07-30,237.1,GAZP
2019-07-31,236.9,GAZP
2019-08-01,234.28,GAZP
2019-08-02,227.91,GAZP
2019-08-05,223.61,GAZP
2019-08-06,226.76,GAZP
2019-08-07,227.67,GAZP
2019-08-08,231.21,GAZP
2019-08-09,229.96,GAZP
2019-08-12,230.24,GAZP
2019-08-13,229.87,GAZP
2019-08-14,227.1,GAZP
2019-08-15,227.15,GAZP
2019-08-16,224.71,GAZP
2019-08-19,226.8,GAZP
2019-08-20,231.54,GAZP
2019-08-21,231.22,GAZP
2019-08-22,232.06,GAZP
2019-08-23,229.35,GAZP
2019-08-26,228.9,GAZP
2019-08-27,227.0,GAZP
2019-08-28,228.48,GAZP
2019-08-29,233.2,GAZP
2019-08-30,232.15,GAZP
2019-09-02,233.67,GAZP
2019-09-03,231.02,GAZP
2019-09-04,233.71,GAZP
2019-09-05,236.18,GAZP
2019-09-06,234.49,GAZP
2019-09-09,234.85,GAZP
2019-09-10,233.0,GAZP
2019-09-11,235.07,GAZP
2019-09-12,232.88,GAZP
2019-09-13,232.5,GAZP
2019-09-16,234.88,GAZP
2019-09-17,233.58,GAZP
2019-09-18,233.46,GAZP
2019-09-19,230.52,GAZP
2019-09-20,230.41,GAZP
2019-09-23,230.36,GAZP
2019-09-24,227.7,GAZP
2019-09-25,228.43,GAZP
2019-09-26,231.97,GAZP
2019-09-27,229.01,GAZP
2019-09-30,225.9,GAZP
2019-10-01,226.49,GAZP
2019-10-02,223.6,GAZP
2019-10-03,223.1,GAZP
2019-10-04,221.66,GAZP
2019-10-07,226.36,GAZP
2019-10-08,223.2,GAZP
2019-10-09,223.18,GAZP
2019-10-10,224.5,GAZP
2019-10-11,227.37,GAZP
2019-10-14,226.0,GAZP
2019-10-15,226.0,GAZP
2019-10-16,227.7,GAZP
2019-10-17,228.0,GAZP
2019-10-18,228.0,GAZP
2019-10-21,228.54,GAZP
2019-10-22,235.36,GAZP
2019-10-23,236.2,GAZP
2019-10-24,243.94,GAZP
2019-10-25,246.71,GAZP
2019-10-28,244.4,GAZP
2019-10-29,253.1,GAZP
2019-10-30,261.6,GAZP
2019-10-31,260.0,GAZP
2019-11-01,263.79,GAZP
2019-11-05,263.0,GAZP
2019-11-06,266.98,GAZP
2019-11-07,270.74,GAZP
2019-11-08,266.0,GAZP
2019-11-11,260.4,GAZP
2019-11-12,257.25,GAZP
2019-11-13,251.8,GAZP
2019-11-14,248.34,GAZP
2019-11-15,248.01,GAZP
2019-11-18,246.15,GAZP
2019-11-19,248.01,GAZP
2019-11-20,248.0,GAZP
2019-11-21,254.35,GAZP
2019-11-22,251.99,GAZP
2019-11-25,255.2,GAZP
2019-11-26,254.0,GAZP
2019-11-27,253.89,GAZP
2019-11-28,254.0,GAZP
2019-11-29,257.54,GAZP
2019-12-02,254.05,GAZP
2019-12-03,247.93,GAZP
2019-12-04,248.93,GAZP
2019-12-05,246.36,GAZP
2019-12-06,247.83,GAZP
2019-12-09,248.7,GAZP
2019-12-10,246.9,GAZP
2019-12-11,247.34,GAZP
2019-12-12,250.48,GAZP
2019-12-13,249.5,GAZP
2019-12-16,250.78,GAZP
2019-12-17,252.05,GAZP
2019-12-18,251.29,GAZP
2019-12-19,251.4,GAZP
2019-12-20,255.5,GAZP
2019-12-23,255.0,GAZP
2019-12-24,254.87,GAZP
2019-12-25,253.25,GAZP
2019-12-26,254.1,GAZP
2019-12-27,257.11,GAZP
2019-12-30,256.4,GAZP
2020-01-03,259.0,GAZP
